Periodo,Entidad_Federativa,Sexo,Grupo_edad,Actividad_economica,Numero_personas
20210601,Queretaro,Hombre,45 A 64 AÑOS,Servicios Sociales,11471
20210601,Queretaro,Mujer,65 AÑOS Y MAS,Servicios Diversos,2002
20210601,Quintana Roo,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,9318
20210601,San Luis Potosí,Mujer,25 A 44 AÑOS,Industria Manufacturera,47293
20210601,San Luis Potosí,Mujer,NO ESPECIFICADO,Comercio,156
20210601,Sinaloa,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,16021
20210601,Sinaloa,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,1089
20210601,Sinaloa,Mujer,65 AÑOS Y MAS,Comercio,5879
20210601,Sinaloa,Mujer,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",152
20210601,Sonora,Hombre,25 A 44 AÑOS,No Especificado,4633
20210601,Sonora,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",22900
20210601,Sonora,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",11228
20210601,Tabasco,Hombre,15 A 24 AÑOS,Industria Manufacturera,7000
20210601,Tabasco,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,8671
20210601,Tamaulipas,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,11656
20210601,Tamaulipas,Mujer,25 A 44 AÑOS,Industria Manufacturera,81977
20210601,Tlaxcala,Hombre,45 A 64 AÑOS,Comercio,13153
20210601,Veracruz,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,4198
20210601,Veracruz,Mujer,15 A 24 AÑOS,Industria Manufacturera,14435
20210601,Veracruz,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,106291
20210601,Veracruz,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",1119
20210601,Yucatán,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",8598
20210601,Zacatecas,Hombre,25 A 44 AÑOS,Comercio,22925
20210601,Zacatecas,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",6597
20210601,Zacatecas,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4944
20210601,Zacatecas,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2348
20210601,Queretaro,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",3641
20210601,Quintana Roo,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",18943
20210601,Quintana Roo,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,27929
20210601,Quintana Roo,Hombre,65 AÑOS Y MAS,Industria Manufacturera,1646
20210601,Quintana Roo,Hombre,NO ESPECIFICADO,Industria Manufacturera,71
20210601,San Luis Potosí,Hombre,15 A 24 AÑOS,Industria Manufacturera,25525
20210601,San Luis Potosí,Hombre,45 A 64 AÑOS,No Especificado,1109
20210601,San Luis Potosí,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",3878
20210601,Sinaloa,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,17861
20210601,Sinaloa,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",788
20210601,Sinaloa,Mujer,65 AÑOS Y MAS,Servicios Sociales,1824
20210601,Sonora,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,113
20210601,Tabasco,Mujer,15 A 24 AÑOS,Construcción,711
20210601,Tamaulipas,Hombre,15 A 24 AÑOS,Industria Manufacturera,50265
20210601,Tamaulipas,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",7912
20210601,Tamaulipas,Mujer,45 A 64 AÑOS,Construcción,1314
20210601,Tlaxcala,Hombre,15 A 24 AÑOS,Servicios Sociales,961
20210601,Tlaxcala,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,5834
20210601,Tlaxcala,Hombre,65 AÑOS Y MAS,Industria Manufacturera,2749
20210601,Tlaxcala,Mujer,15 A 24 AÑOS,Servicios Diversos,3532
20210601,Tlaxcala,Mujer,45 A 64 AÑOS,Servicios Diversos,12548
20210601,Veracruz,Hombre,25 A 44 AÑOS,Servicios Diversos,70302
20210601,Veracruz,Hombre,65 AÑOS Y MAS,Servicios Sociales,2529
20210601,Yucatán,Hombre,25 A 44 AÑOS,No Especificado,615
20210601,Yucatán,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",20884
20210601,Yucatán,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",13305
20210601,Yucatán,Mujer,15 A 24 AÑOS,Construcción,939
20210601,Yucatán,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1878
20210601,Zacatecas,Hombre,45 A 64 AÑOS,Servicios Sociales,11866
20210601,Zacatecas,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",4652
20210601,Yucatán,Mujer,15 A 24 AÑOS,Servicios Diversos,14365
20210601,Yucatán,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",5545
20210601,Zacatecas,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",5364
20210601,Zacatecas,Hombre,65 AÑOS Y MAS,Industria Manufacturera,1280
20210601,Zacatecas,Mujer,15 A 24 AÑOS,Construcción,485
20210601,Oaxaca,Hombre,25 A 44 AÑOS,Servicios Diversos,21891
20210601,Oaxaca,Mujer,15 A 24 AÑOS,Servicios Sociales,4570
20210601,Oaxaca,Mujer,65 AÑOS Y MAS,Industria Manufacturera,16015
20210601,Puebla,Mujer,15 A 24 AÑOS,Servicios Sociales,5212
20210601,Puebla,Mujer,45 A 64 AÑOS,Industria Manufacturera,39897
20210601,Queretaro,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,9319
20210601,Queretaro,Hombre,25 A 44 AÑOS,Servicios Diversos,24084
20210601,Queretaro,Hombre,NO ESPECIFICADO,Construcción,102
20210601,Queretaro,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1737
20210601,Queretaro,Mujer,25 A 44 AÑOS,Industria Manufacturera,43671
20210601,Queretaro,Mujer,45 A 64 AÑOS,Servicios Sociales,19408
20210601,Queretaro,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,2262
20210601,Quintana Roo,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,1470
20210601,Quintana Roo,Hombre,25 A 44 AÑOS,Servicios Sociales,14228
20210601,Quintana Roo,Hombre,45 A 64 AÑOS,Comercio,19407
20210601,Quintana Roo,Hombre,45 A 64 AÑOS,Servicios Diversos,15089
20210601,Quintana Roo,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,814
20210601,Quintana Roo,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",114
20210601,San Luis Potosí,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,2201
20210601,San Luis Potosí,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,1862
20210601,San Luis Potosí,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4237
20210601,Sinaloa,Hombre,25 A 44 AÑOS,Servicios Diversos,39553
20210601,Sinaloa,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,2758
20210601,Sinaloa,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",468
20210601,Sonora,Hombre,15 A 24 AÑOS,Construcción,15482
20210601,Sonora,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",8866
20210601,Tabasco,Hombre,15 A 24 AÑOS,Servicios Diversos,5464
20210601,Tabasco,Hombre,25 A 44 AÑOS,Construcción,35374
20210601,Tabasco,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,11372
20210601,Tabasco,Hombre,65 AÑOS Y MAS,Servicios Sociales,1577
20210601,Tabasco,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1834
20210601,Tabasco,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",100
20210601,Tamaulipas,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,131
20210601,Tamaulipas,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",5767
20210601,Tamaulipas,Hombre,45 A 64 AÑOS,Construcción,41288
20210301,Zacatecas,Hombre,25 A 44 AÑOS,Comercio,23201
20210301,Zacatecas,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,3917
20210301,Zacatecas,Hombre,45 A 64 AÑOS,Industria Manufacturera,10132
20210301,Zacatecas,Mujer,25 A 44 AÑOS,Comercio,28495
20210301,Zacatecas,Mujer,65 AÑOS Y MAS,Comercio,3729
20210301,Zacatecas,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,1027
20210601,Baja California,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1067
20210601,Baja California,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",10642
20210601,Baja California,Hombre,25 A 44 AÑOS,Servicios Diversos,42350
20210601,Baja California,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1710
20210601,Baja California,Mujer,45 A 64 AÑOS,Comercio,44668
20210601,Baja California,Mujer,65 AÑOS Y MAS,Servicios Diversos,3079
20210601,Baja California Sur,Hombre,15 A 24 AÑOS,Construcción,6551
20210601,Baja California Sur,Hombre,15 A 24 AÑOS,Servicios Sociales,787
20210601,Baja California Sur,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,388
20210601,Baja California Sur,Mujer,15 A 24 AÑOS,Servicios Sociales,1935
20210601,Baja California Sur,Mujer,65 AÑOS Y MAS,Comercio,1524
20210601,Campeche,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,57
20210601,Campeche,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4243
20210601,Chiapas,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",19571
20210601,Chihuahua,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",8528
20210601,Chihuahua,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,8575
20210601,Chihuahua,Mujer,45 A 64 AÑOS,Comercio,47797
20210601,Chihuahua,Mujer,65 AÑOS Y MAS,Servicios Diversos,3194
20210601,Ciudad de México,Hombre,25 A 44 AÑOS,Comercio,214378
20210601,Ciudad de México,Hombre,45 A 64 AÑOS,Construcción,89221
20210601,Ciudad de México,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,4126
20210601,Ciudad de México,Mujer,15 A 24 AÑOS,Servicios Sociales,16269
20210601,Ciudad de México,Mujer,65 AÑOS Y MAS,Comercio,31026
20210601,Coahuila,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,26477
20210601,Colima,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",12373
20210601,Colima,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,11134
20210601,Colima,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",181
20210601,Durango,Hombre,45 A 64 AÑOS,Industria Manufacturera,21510
20210601,Durango,Mujer,15 A 24 AÑOS,Servicios Sociales,3331
20210601,Ciudad de México,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",124137
20210601,Ciudad de México,Mujer,45 A 64 AÑOS,Servicios Sociales,116579
20210601,Coahuila,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1227
20210601,Coahuila,Hombre,15 A 24 AÑOS,Servicios Sociales,2751
20210601,Coahuila,Hombre,45 A 64 AÑOS,Industria Manufacturera,64823
20210601,Coahuila,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,1888
20210601,Coahuila,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,233
20210601,Coahuila,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",7259
20210601,Coahuila,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",2676
20210601,Coahuila,Mujer,25 A 44 AÑOS,Comercio,49713
20210601,Coahuila,Mujer,25 A 44 AÑOS,Servicios Diversos,28980
20210601,Colima,Mujer,45 A 64 AÑOS,Comercio,11193
20210601,Estado de México_Preliminar,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",45613
20210601,Estado de México_Preliminar,Hombre,15 A 24 AÑOS,Servicios Diversos,70762
20210601,Estado de México_Preliminar,Hombre,25 A 44 AÑOS,Construcción,269112
20210601,Estado de México_Preliminar,Hombre,45 A 64 AÑOS,No Especificado,4707
20210601,Estado de México_Preliminar,Hombre,45 A 64 AÑOS,Servicios Sociales,116879
20210601,Estado de México_Preliminar,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",74644
20210601,Guanajuato,Hombre,15 A 24 AÑOS,Construcción,42946
20210601,Guerrero,Hombre,25 A 44 AÑOS,Industria Manufacturera,24354
20210601,Guerrero,Mujer,25 A 44 AÑOS,Comercio,64596
20210601,Guerrero,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,19551
20210601,Guerrero,Mujer,65 AÑOS Y MAS,Industria Manufacturera,5845
20210601,Hidalgo,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",29169
20210601,Hidalgo,Mujer,45 A 64 AÑOS,Construcción,745
20210601,Hidalgo,Mujer,45 A 64 AÑOS,Industria Manufacturera,24313
20210601,Jalisco,Hombre,25 A 44 AÑOS,Construcción,130367
20210601,Jalisco,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,30721
20210601,Jalisco,Hombre,65 AÑOS Y MAS,Servicios Sociales,2666
20210601,Jalisco,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",8237
20210601,Michoacán,Hombre,15 A 24 AÑOS,Construcción,29952
20210601,Michoacán,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",128837
20210601,Michoacán,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",1992
20210601,Michoacán,Mujer,65 AÑOS Y MAS,Servicios Sociales,4646
20210601,Morelos,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,10691
20210601,Tamaulipas,Mujer,65 AÑOS Y MAS,Servicios Diversos,4943
20210601,Tlaxcala,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2784
20210601,Tlaxcala,Mujer,15 A 24 AÑOS,Servicios Sociales,2585
20210601,Tlaxcala,Mujer,45 A 64 AÑOS,Industria Manufacturera,16596
20210601,Tlaxcala,Mujer,65 AÑOS Y MAS,Industria Manufacturera,1644
20210601,Veracruz,Hombre,15 A 24 AÑOS,Comercio,39418
20210601,Veracruz,Hombre,25 A 44 AÑOS,Industria Manufacturera,84678
20210601,Veracruz,Mujer,25 A 44 AÑOS,Comercio,165998
20210601,Yucatán,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",21415
20210601,Yucatán,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",770
20210601,Yucatán,Mujer,45 A 64 AÑOS,Construcción,925
20210601,Zacatecas,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",18349
20210601,Zacatecas,Hombre,65 AÑOS Y MAS,Servicios Diversos,2356
20210601,Zacatecas,Mujer,45 A 64 AÑOS,Construcción,407
20210601,Durango,Mujer,NO ESPECIFICADO,Industria Manufacturera,217
20210601,Estado de México_Preliminar,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,95760
20210601,Estado de México_Preliminar,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",146813
20210601,Estado de México_Preliminar,Hombre,65 AÑOS Y MAS,Industria Manufacturera,37650
20210601,Estado de México_Preliminar,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,55687
20210601,Guanajuato,Hombre,45 A 64 AÑOS,Comercio,68245
20210601,Guanajuato,Hombre,65 AÑOS Y MAS,Servicios Diversos,3941
20210601,Guanajuato,Mujer,65 AÑOS Y MAS,Servicios Sociales,1455
20210601,Guerrero,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",10924
20210601,Hidalgo,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2686
20210601,Hidalgo,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",46862
20210601,Jalisco,Hombre,15 A 24 AÑOS,Comercio,75011
20210601,Jalisco,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",114411
20210601,Jalisco,Mujer,25 A 44 AÑOS,No Especificado,149
20210601,Michoacán,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",24527
20210601,Michoacán,Mujer,25 A 44 AÑOS,No Especificado,146
20210601,Michoacán,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",132
20210601,Morelos,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",5136
20210601,Morelos,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,6240
20210601,Morelos,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",14297
20210601,Morelos,Mujer,15 A 24 AÑOS,No Especificado,343
20210601,Morelos,Mujer,25 A 44 AÑOS,Comercio,38618
20210601,Morelos,Mujer,45 A 64 AÑOS,Industria Manufacturera,8655
20210601,Nayarit,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2256
20210601,Nuevo León,Hombre,15 A 24 AÑOS,Servicios Sociales,9786
20210601,Nuevo León,Hombre,65 AÑOS Y MAS,Comercio,13098
20210601,Nuevo León,Hombre,NO ESPECIFICADO,Construcción,290
20210601,Nuevo León,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1275
20210601,Nuevo León,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",5680
20210601,Nuevo León,Mujer,25 A 44 AÑOS,Servicios Diversos,53990
20210601,Oaxaca,Hombre,45 A 64 AÑOS,No Especificado,762
20210601,Oaxaca,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",11453
20210601,Oaxaca,Mujer,45 A 64 AÑOS,Construcción,274
20210601,Puebla,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",148996
20210601,Coahuila,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",29115
20210601,Coahuila,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",2148
20210601,Colima,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,6931
20210601,Colima,Hombre,45 A 64 AÑOS,Servicios Sociales,4924
20210601,Colima,Hombre,65 AÑOS Y MAS,Construcción,1341
20210601,Estado de México_Preliminar,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",114123
20210601,Guanajuato,Hombre,45 A 64 AÑOS,No Especificado,289
20210601,Guanajuato,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",34165
20210601,Guanajuato,Hombre,NO ESPECIFICADO,"Servicios Profesionales, Financieros y Corporativos",256
20210601,Guanajuato,Mujer,25 A 44 AÑOS,Industria Manufacturera,133989
20210601,Guanajuato,Mujer,65 AÑOS Y MAS,Industria Manufacturera,2358
20210601,Guerrero,Hombre,25 A 44 AÑOS,Servicios Sociales,33409
20210601,Guerrero,Hombre,45 A 64 AÑOS,Comercio,32146
20210601,Guerrero,Mujer,45 A 64 AÑOS,Servicios Diversos,33647
20210601,Hidalgo,Hombre,15 A 24 AÑOS,Comercio,23232
20210601,Hidalgo,Hombre,45 A 64 AÑOS,Servicios Sociales,14569
20210601,Hidalgo,Hombre,65 AÑOS Y MAS,Construcción,5532
20210601,Hidalgo,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",2267
20210601,Hidalgo,Mujer,15 A 24 AÑOS,Servicios Diversos,2944
20210601,Jalisco,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",109366
20210601,Jalisco,Hombre,25 A 44 AÑOS,Servicios Diversos,79619
20210601,Jalisco,Hombre,NO ESPECIFICADO,Industria Manufacturera,1497
20210601,Jalisco,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,3201
20210601,Jalisco,Mujer,45 A 64 AÑOS,Construcción,1072
20210601,Jalisco,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,7411
20210601,Michoacán,Hombre,15 A 24 AÑOS,No Especificado,258
20210601,Michoacán,Hombre,25 A 44 AÑOS,Comercio,83319
20210601,Michoacán,Hombre,45 A 64 AÑOS,Servicios Sociales,19913
20210601,Morelos,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,19536
20210601,Nayarit,Hombre,25 A 44 AÑOS,Servicios Sociales,11870
20210601,Nayarit,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,921
20210601,Nayarit,Hombre,65 AÑOS Y MAS,Servicios Sociales,744
20210601,Nayarit,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,7172
20210601,Nuevo León,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",71470
20210601,Nuevo León,Mujer,15 A 24 AÑOS,Industria Manufacturera,41046
20210601,Nuevo León,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",2760
20200301,Jalisco,Hombre,NO ESPECIFICADO,Comercio,1041
20200301,Jalisco,Mujer,15 A 24 AÑOS,Servicios Diversos,30529
20200301,Michoacán,Hombre,25 A 44 AÑOS,Comercio,92461
20200301,Michoacán,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1679
20200301,Michoacán,Mujer,25 A 44 AÑOS,Servicios Diversos,63915
20200301,Morelos,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",495
20200301,Nayarit,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",10613
20200301,Nayarit,Hombre,65 AÑOS Y MAS,Construcción,1590
20200301,Nayarit,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,49
20200301,Nayarit,Hombre,65 AÑOS Y MAS,Servicios Diversos,2276
20200301,Nuevo León,Hombre,15 A 24 AÑOS,Industria Manufacturera,91946
20200301,Nuevo León,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,23253
20200301,Nuevo León,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,37890
20200301,Nuevo León,Hombre,25 A 44 AÑOS,Servicios Sociales,36324
20200301,Nuevo León,Hombre,45 A 64 AÑOS,Industria Manufacturera,122400
20200301,Nuevo León,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1299
